Keyword,Volume,KD,CPC,Opportunity Score,Difficulty,Intent,Primary Category,Cities,Long-Tail,Live Market,Tier,Word Count,Content Tier,Relevant,Relevance Note,Data Source
drift at town center east reviews,0,0,0.0,0.0,Very Easy,Navigational,Competitor (Drift at Town Center East),Jacksonville,Yes,Yes,T2,6,Gap,Yes,Intent-generated long-tail (unverified volume - AEO target),Generated (AEO)
drift at town center east vs nearby apartments,0,0,0.0,0.0,Very Easy,Navigational,Competitor (Drift at Town Center East),Jacksonville,Yes,Yes,T2,8,Gap,Yes,Intent-generated long-tail (unverified volume - AEO target),Generated (AEO)
east arlington apartments for rent,0,0,0.0,0.0,Very Easy,Commercial,Out of Market,Jacksonville,Yes,Yes,T2,5,Long Tail,No,Wrong market/submarket,Generated (AEO)
first time renter guide jacksonville,0,0,0.0,0.0,Very Easy,Informational,Renter Education,Jacksonville,Yes,Yes,T2,5,Informational,Yes,Intent-generated long-tail (unverified volume - AEO target),Generated (AEO)
guest parking rules apartments jacksonville,0,0,0.0,0.0,Very Easy,Commercial,Amenity,Jacksonville,Yes,Yes,T2,5,Long Tail,Yes,Intent-generated long-tail (unverified volume - AEO target),Generated (AEO)
hidden fees when renting an apartment,0,0,0.0,0.0,Very Easy,Commercial,Bedroom Type,Jacksonville,Yes,Yes,T2,6,Long Tail,Yes,Intent-generated long-tail (unverified volume - AEO target),Generated (AEO)
how far is beach blvd from east arlington,0,0,0.0,0.0,Very Easy,Commercial,Out of Market,Jacksonville,Yes,Yes,T2,8,Long Tail,No,Wrong market/submarket,Generated (AEO)
how far is jacksonville beaches from east arlington,0,0,0.0,0.0,Very Easy,Commercial,Out of Market,Jacksonville,Yes,Yes,T2,8,Long Tail,No,Wrong market/submarket,Generated (AEO)
how far is mayo clinic from east arlington,0,0,0.0,0.0,Very Easy,Commercial,Out of Market,Jacksonville,Yes,Yes,T2,8,Long Tail,No,Wrong market/submarket,Generated (AEO)
how far is st johns town center from east arlington,0,0,0.0,0.0,Very Easy,Commercial,Out of Market,Jacksonville,Yes,Yes,T2,10,Long Tail,No,Wrong market/submarket,Generated (AEO)
how far is unf from east arlington,0,0,0.0,0.0,Very Easy,Commercial,Out of Market,Jacksonville,Yes,Yes,T2,7,Long Tail,No,Wrong market/submarket,Generated (AEO)
how much does it cost to break a lease,0,0,0.0,0.0,Very Easy,Commercial,General / Other,Jacksonville,Yes,Yes,T2,9,Long Tail,No,No local relevance,Generated (AEO)
how much is rent at lux at sorrel,0,0,0.0,0.0,Very Easy,Navigational,Branded,Jacksonville,Yes,Yes,T2,8,Quick Win,Yes,Intent-generated long-tail (unverified volume - AEO target),Generated (AEO)
how much is rent at sorrel,0,0,0.0,0.0,Very Easy,Navigational,Branded,Jacksonville,Yes,Yes,T2,6,Quick Win,Yes,Intent-generated long-tail (unverified volume - AEO target),Generated (AEO)
how to tour apartments in jacksonville,0,0,0.0,0.0,Very Easy,Informational,Renter Education,Jacksonville,Yes,Yes,T2,6,Informational,Yes,Intent-generated long-tail (unverified volume - AEO target),Generated (AEO)
income requirements apartment jacksonville,0,0,0.0,0.0,Very Easy,Commercial,Price / Budget,Jacksonville,Yes,Yes,T2,4,Long Tail,Yes,Intent-generated long-tail (unverified volume - AEO target),Generated (AEO)
is east arlington a good place to live,0,0,0.0,0.0,Very Easy,Commercial,Out of Market,Jacksonville,Yes,Yes,T2,8,Long Tail,No,Wrong market/submarket,Generated (AEO)
is east arlington safe,0,0,0.0,0.0,Very Easy,Commercial,Out of Market,Jacksonville,Yes,Yes,T2,4,Long Tail,No,Wrong market/submarket,Generated (AEO)
is kernan blvd a good place to live,0,0,0.0,0.0,Very Easy,Informational,Renter Education,Jacksonville,Yes,Yes,T2,8,Informational,Yes,Intent-generated long-tail (unverified volume - AEO target),Generated (AEO)
is kernan blvd safe,0,0,0.0,0.0,Very Easy,Informational,Renter Education,Jacksonville,Yes,Yes,T2,4,Informational,Yes,Intent-generated long-tail (unverified volume - AEO target),Generated (AEO)
is lux at sorrel pet friendly,0,0,0.0,0.0,Very Easy,Navigational,Branded,Jacksonville,Yes,Yes,T2,6,Quick Win,Yes,Intent-generated long-tail (unverified volume - AEO target),Generated (AEO)
is sorrel pet friendly,0,0,0.0,0.0,Very Easy,Navigational,Branded,Jacksonville,Yes,Yes,T2,4,Quick Win,Yes,Intent-generated long-tail (unverified volume - AEO target),Generated (AEO)
is st johns town center a good place to live,0,0,0.0,0.0,Very Easy,Informational,Renter Education,Jacksonville,Yes,Yes,T2,10,Informational,Yes,Intent-generated long-tail (unverified volume - AEO target),Generated (AEO)
is st johns town center safe,0,0,0.0,0.0,Very Easy,Informational,Renter Education,Jacksonville,Yes,Yes,T2,6,Informational,Yes,Intent-generated long-tail (unverified volume - AEO target),Generated (AEO)
jacksonville apartments with dog park,0,0,0.0,0.0,Very Easy,Commercial,Pet Friendly,Jacksonville,Yes,Yes,T2,5,Long Tail,Yes,Intent-generated long-tail (unverified volume - AEO target),Generated (AEO)
jacksonville apartments with garages,0,0,0.0,0.0,Very Easy,Commercial,Amenity,Jacksonville,Yes,Yes,T2,4,Long Tail,Yes,Intent-generated long-tail (unverified volume - AEO target),Generated (AEO)
jacksonville apartments with in unit washer and dryer,0,0,0.0,0.0,Very Easy,Commercial,Amenity,Jacksonville,Yes,Yes,T2,8,Long Tail,Yes,Intent-generated long-tail (unverified volume - AEO target),Generated (AEO)
jacksonville apartments with pet wash station,0,0,0.0,0.0,Very Easy,Commercial,Pet Friendly,Jacksonville,Yes,Yes,T2,6,Long Tail,Yes,Intent-generated long-tail (unverified volume - AEO target),Generated (AEO)
jacksonville apartments with resort style pool,0,0,0.0,0.0,Very Easy,Commercial,Luxury,Jacksonville,Yes,Yes,T2,6,Long Tail,Yes,Intent-generated long-tail (unverified volume - AEO target),Generated (AEO)
jacksonville apartments with two fitness centers,0,0,0.0,0.0,Very Easy,Commercial,Amenity,Jacksonville,Yes,Yes,T2,6,Long Tail,Yes,Intent-generated long-tail (unverified volume - AEO target),Generated (AEO)
jacksonville apartments with two pools,0,0,0.0,0.0,Very Easy,Commercial,Amenity,Jacksonville,Yes,Yes,T2,5,Long Tail,Yes,Intent-generated long-tail (unverified volume - AEO target),Generated (AEO)
jacksonville rent prices by neighborhood,0,0,0.0,0.0,Very Easy,Commercial,General / Other,Jacksonville,Yes,Yes,T2,5,Long Tail,Yes,Intent-generated long-tail (unverified volume - AEO target),Generated (AEO)
kernan blvd apartments for rent,0,0,0.0,0.0,Very Easy,Commercial,City + Apartments,Jacksonville,Yes,Yes,T2,5,Long Tail,Yes,Intent-generated long-tail (unverified volume - AEO target),Generated (AEO)
lease renewal negotiation tips,0,0,0.0,0.0,Very Easy,Commercial,General / Other,Jacksonville,Yes,Yes,T2,4,Long Tail,No,No local relevance,Generated (AEO)
living in east arlington,0,0,0.0,0.0,Very Easy,Commercial,Out of Market,Jacksonville,Yes,Yes,T2,4,Long Tail,No,Wrong market/submarket,Generated (AEO)
living in kernan blvd,0,0,0.0,0.0,Very Easy,Informational,Renter Education,Jacksonville,Yes,Yes,T2,4,Informational,Yes,Intent-generated long-tail (unverified volume - AEO target),Generated (AEO)
living in st johns town center,0,0,0.0,0.0,Very Easy,Informational,Renter Education,Jacksonville,Yes,Yes,T2,6,Informational,Yes,Intent-generated long-tail (unverified volume - AEO target),Generated (AEO)
lux at sorrel amenities,0,0,0.0,0.0,Very Easy,Navigational,Branded,Jacksonville,Yes,Yes,T2,4,Quick Win,Yes,Intent-generated long-tail (unverified volume - AEO target),Generated (AEO)
lux at sorrel application requirements,0,0,0.0,0.0,Very Easy,Navigational,Branded,Jacksonville,Yes,Yes,T2,5,Quick Win,Yes,Intent-generated long-tail (unverified volume - AEO target),Generated (AEO)
lux at sorrel availability,0,0,0.0,0.0,Very Easy,Navigational,Branded,Jacksonville,Yes,Yes,T2,4,Quick Win,Yes,Intent-generated long-tail (unverified volume - AEO target),Generated (AEO)
lux at sorrel floor plans,0,0,0.0,0.0,Very Easy,Navigational,Branded,Jacksonville,Yes,Yes,T2,5,Quick Win,Yes,Intent-generated long-tail (unverified volume - AEO target),Generated (AEO)
lux at sorrel lease terms,0,0,0.0,0.0,Very Easy,Navigational,Branded,Jacksonville,Yes,Yes,T2,5,Quick Win,Yes,Intent-generated long-tail (unverified volume - AEO target),Generated (AEO)
lux at sorrel move in specials,0,0,0.0,0.0,Very Easy,Navigational,Branded,Jacksonville,Yes,Yes,T2,6,Quick Win,Yes,Intent-generated long-tail (unverified volume - AEO target),Generated (AEO)
lux at sorrel parking,0,0,0.0,0.0,Very Easy,Navigational,Branded,Jacksonville,Yes,Yes,T2,4,Quick Win,Yes,Intent-generated long-tail (unverified volume - AEO target),Generated (AEO)
lux at sorrel pet policy,0,0,0.0,0.0,Very Easy,Navigational,Branded,Jacksonville,Yes,Yes,T2,5,Quick Win,Yes,Intent-generated long-tail (unverified volume - AEO target),Generated (AEO)
lux at sorrel photos,0,0,0.0,0.0,Very Easy,Navigational,Branded,Jacksonville,Yes,Yes,T2,4,Quick Win,Yes,Intent-generated long-tail (unverified volume - AEO target),Generated (AEO)
lux at sorrel pricing,0,0,0.0,0.0,Very Easy,Navigational,Branded,Jacksonville,Yes,Yes,T2,4,Quick Win,Yes,Intent-generated long-tail (unverified volume - AEO target),Generated (AEO)
lux at sorrel resident reviews,0,0,0.0,0.0,Very Easy,Navigational,Branded,Jacksonville,Yes,Yes,T2,5,Quick Win,Yes,Intent-generated long-tail (unverified volume - AEO target),Generated (AEO)
lux at sorrel tour,0,0,0.0,0.0,Very Easy,Navigational,Branded,Jacksonville,Yes,Yes,T2,4,Quick Win,Yes,Intent-generated long-tail (unverified volume - AEO target),Generated (AEO)
lux at sorrel utilities included,0,0,0.0,0.0,Very Easy,Navigational,Branded,Jacksonville,Yes,Yes,T2,5,Quick Win,Yes,Intent-generated long-tail (unverified volume - AEO target),Generated (AEO)
lux at sorrel vs ciel jax,0,0,0.0,0.0,Very Easy,Navigational,Branded,Jacksonville,Yes,Yes,T2,6,Quick Win,Yes,Intent-generated long-tail (unverified volume - AEO target),Generated (AEO)
lux at sorrel vs drift at town center east,0,0,0.0,0.0,Very Easy,Navigational,Branded,Jacksonville,Yes,Yes,T2,9,Quick Win,Yes,Intent-generated long-tail (unverified volume - AEO target),Generated (AEO)
lux at sorrel vs mirage on kernan,0,0,0.0,0.0,Very Easy,Navigational,Branded,Jacksonville,Yes,Yes,T2,7,Quick Win,Yes,Intent-generated long-tail (unverified volume - AEO target),Generated (AEO)
lux at sorrel vs nearby apartments,0,0,0.0,0.0,Very Easy,Navigational,Branded,Jacksonville,Yes,Yes,T2,6,Quick Win,Yes,Intent-generated long-tail (unverified volume - AEO target),Generated (AEO)
lux at sorrel vs north beach on kernan,0,0,0.0,0.0,Very Easy,Navigational,Branded,Jacksonville,Yes,Yes,T2,8,Quick Win,Yes,Intent-generated long-tail (unverified volume - AEO target),Generated (AEO)
lux at sorrel vs tropia,0,0,0.0,0.0,Very Easy,Navigational,Branded,Jacksonville,Yes,Yes,T2,5,Quick Win,Yes,Intent-generated long-tail (unverified volume - AEO target),Generated (AEO)
luxury apartments east arlington,0,0,0.0,0.0,Very Easy,Commercial,Out of Market,Jacksonville,Yes,Yes,T2,4,Long Tail,No,Wrong market/submarket,Generated (AEO)
luxury apartments kernan blvd,0,0,0.0,0.0,Very Easy,Commercial,Luxury,Jacksonville,Yes,Yes,T2,4,Long Tail,Yes,Intent-generated long-tail (unverified volume - AEO target),Generated (AEO)
luxury apartments near beach blvd,0,0,0.0,0.0,Very Easy,Transactional,Near Landmark,Jacksonville,Yes,Yes,T2,5,Long Tail,Yes,Intent-generated long-tail (unverified volume - AEO target),Generated (AEO)
luxury apartments near jacksonville beaches,0,0,0.0,0.0,Very Easy,Transactional,Near Landmark,Jacksonville,Yes,Yes,T2,5,Long Tail,Yes,Intent-generated long-tail (unverified volume - AEO target),Generated (AEO)
luxury apartments near mayo clinic,0,0,0.0,0.0,Very Easy,Transactional,Near Landmark,Jacksonville,Yes,Yes,T2,5,Long Tail,Yes,Intent-generated long-tail (unverified volume - AEO target),Generated (AEO)
luxury apartments near st johns town center,0,0,0.0,0.0,Very Easy,Transactional,Near Landmark,Jacksonville,Yes,Yes,T2,7,Long Tail,Yes,Intent-generated long-tail (unverified volume - AEO target),Generated (AEO)
luxury apartments near unf,0,0,0.0,0.0,Very Easy,Transactional,Near Landmark,Jacksonville,Yes,Yes,T2,4,Long Tail,Yes,Intent-generated long-tail (unverified volume - AEO target),Generated (AEO)
luxury apartments st johns town center,0,0,0.0,0.0,Very Easy,Commercial,Luxury,Jacksonville,Yes,Yes,T2,6,Long Tail,Yes,Intent-generated long-tail (unverified volume - AEO target),Generated (AEO)
mirage on kernan pricing,0,0,0.0,0.0,Very Easy,Navigational,Competitor (Mirage on Kernan),Jacksonville,Yes,Yes,T2,4,Gap,Yes,Intent-generated long-tail (unverified volume - AEO target),Generated (AEO)
mirage on kernan reviews,0,0,0.0,0.0,Very Easy,Navigational,Competitor (Mirage on Kernan),Jacksonville,Yes,Yes,T2,4,Gap,Yes,Intent-generated long-tail (unverified volume - AEO target),Generated (AEO)
mirage on kernan vs nearby apartments,0,0,0.0,0.0,Very Easy,Navigational,Competitor (Mirage on Kernan),Jacksonville,Yes,Yes,T2,6,Gap,Yes,Intent-generated long-tail (unverified volume - AEO target),Generated (AEO)
month to month apartments jacksonville,0,0,0.0,0.0,Very Easy,Commercial,City + Apartments,Jacksonville,Yes,Yes,T2,5,Long Tail,Yes,Intent-generated long-tail (unverified volume - AEO target),Generated (AEO)
new 1 bedroom apartments jacksonville,0,0,0.0,0.0,Very Easy,Commercial,Bedroom Type,Jacksonville,Yes,Yes,T2,5,Long Tail,Yes,Intent-generated long-tail (unverified volume - AEO target),Generated (AEO)
new 2 bedroom apartments jacksonville,0,0,0.0,0.0,Very Easy,Commercial,Bedroom Type,Jacksonville,Yes,Yes,T2,5,Long Tail,Yes,Intent-generated long-tail (unverified volume - AEO target),Generated (AEO)
new 3 bedroom apartments jacksonville,0,0,0.0,0.0,Very Easy,Commercial,Bedroom Type,Jacksonville,Yes,Yes,T2,5,Long Tail,Yes,Intent-generated long-tail (unverified volume - AEO target),Generated (AEO)
new apartments east arlington,0,0,0.0,0.0,Very Easy,Commercial,Out of Market,Jacksonville,Yes,Yes,T2,4,Long Tail,No,Wrong market/submarket,Generated (AEO)
new apartments kernan blvd,0,0,0.0,0.0,Very Easy,Commercial,Property / Renter Type,Jacksonville,Yes,Yes,T2,4,Long Tail,Yes,Intent-generated long-tail (unverified volume - AEO target),Generated (AEO)
new apartments near beach blvd,0,0,0.0,0.0,Very Easy,Transactional,Near Landmark,Jacksonville,Yes,Yes,T2,5,Long Tail,Yes,Intent-generated long-tail (unverified volume - AEO target),Generated (AEO)
new apartments near jacksonville beaches,0,0,0.0,0.0,Very Easy,Transactional,Near Landmark,Jacksonville,Yes,Yes,T2,5,Long Tail,Yes,Intent-generated long-tail (unverified volume - AEO target),Generated (AEO)
new apartments near mayo clinic,0,0,0.0,0.0,Very Easy,Transactional,Near Landmark,Jacksonville,Yes,Yes,T2,5,Long Tail,Yes,Intent-generated long-tail (unverified volume - AEO target),Generated (AEO)
new apartments near st johns town center,0,0,0.0,0.0,Very Easy,Transactional,Near Landmark,Jacksonville,Yes,Yes,T2,7,Long Tail,Yes,Intent-generated long-tail (unverified volume - AEO target),Generated (AEO)
new apartments near unf,0,0,0.0,0.0,Very Easy,Transactional,Near Landmark,Jacksonville,Yes,Yes,T2,4,Long Tail,Yes,Intent-generated long-tail (unverified volume - AEO target),Generated (AEO)
new apartments st johns town center,0,0,0.0,0.0,Very Easy,Commercial,Property / Renter Type,Jacksonville,Yes,Yes,T2,6,Long Tail,Yes,Intent-generated long-tail (unverified volume - AEO target),Generated (AEO)
new studio apartments jacksonville,0,0,0.0,0.0,Very Easy,Commercial,Bedroom Type,Jacksonville,Yes,Yes,T2,4,Long Tail,Yes,Intent-generated long-tail (unverified volume - AEO target),Generated (AEO)
no deposit apartments jacksonville,0,0,0.0,0.0,Very Easy,Commercial,City + Apartments,Jacksonville,Yes,Yes,T2,4,Long Tail,Yes,Intent-generated long-tail (unverified volume - AEO target),Generated (AEO)
north beach on kernan pricing,0,0,0.0,0.0,Very Easy,Navigational,Competitor (North Beach on Kernan),Jacksonville,Yes,Yes,T2,5,Gap,Yes,Intent-generated long-tail (unverified volume - AEO target),Generated (AEO)
north beach on kernan reviews,0,0,0.0,0.0,Very Easy,Navigational,Competitor (North Beach on Kernan),Jacksonville,Yes,Yes,T2,5,Gap,Yes,Intent-generated long-tail (unverified volume - AEO target),Generated (AEO)
north beach on kernan vs nearby apartments,0,0,0.0,0.0,Very Easy,Navigational,Competitor (North Beach on Kernan),Jacksonville,Yes,Yes,T2,7,Gap,Yes,Intent-generated long-tail (unverified volume - AEO target),Generated (AEO)
pet friendly apartments east arlington,0,0,0.0,0.0,Very Easy,Commercial,Out of Market,Jacksonville,Yes,Yes,T2,5,Long Tail,No,Wrong market/submarket,Generated (AEO)
pet friendly apartments kernan blvd,0,0,0.0,0.0,Very Easy,Commercial,Pet Friendly,Jacksonville,Yes,Yes,T2,5,Long Tail,Yes,Intent-generated long-tail (unverified volume - AEO target),Generated (AEO)
pet friendly apartments near beach blvd,0,0,0.0,0.0,Very Easy,Transactional,Near Landmark,Jacksonville,Yes,Yes,T2,6,Long Tail,Yes,Intent-generated long-tail (unverified volume - AEO target),Generated (AEO)
pet friendly apartments near jacksonville beaches,0,0,0.0,0.0,Very Easy,Transactional,Near Landmark,Jacksonville,Yes,Yes,T2,6,Long Tail,Yes,Intent-generated long-tail (unverified volume - AEO target),Generated (AEO)
pet friendly apartments near mayo clinic,0,0,0.0,0.0,Very Easy,Transactional,Near Landmark,Jacksonville,Yes,Yes,T2,6,Long Tail,Yes,Intent-generated long-tail (unverified volume - AEO target),Generated (AEO)
pet friendly apartments near st johns town center,0,0,0.0,0.0,Very Easy,Transactional,Near Landmark,Jacksonville,Yes,Yes,T2,8,Long Tail,Yes,Intent-generated long-tail (unverified volume - AEO target),Generated (AEO)
pet friendly apartments near unf,0,0,0.0,0.0,Very Easy,Transactional,Near Landmark,Jacksonville,Yes,Yes,T2,5,Long Tail,Yes,Intent-generated long-tail (unverified volume - AEO target),Generated (AEO)
pet friendly apartments st johns town center,0,0,0.0,0.0,Very Easy,Commercial,Pet Friendly,Jacksonville,Yes,Yes,T2,7,Long Tail,Yes,Intent-generated long-tail (unverified volume - AEO target),Generated (AEO)
questions to ask on an apartment tour,0,0,0.0,0.0,Very Easy,Informational,Renter Education,Jacksonville,Yes,Yes,T2,7,Informational,Yes,Intent-generated long-tail (unverified volume - AEO target),Generated (AEO)
renters insurance cost jacksonville,0,0,0.0,0.0,Very Easy,Informational,Renter Education,Jacksonville,Yes,Yes,T2,4,Informational,Yes,Intent-generated long-tail (unverified volume - AEO target),Generated (AEO)
renting with pets in jacksonville,0,0,0.0,0.0,Very Easy,Commercial,Pet Friendly,Jacksonville,Yes,Yes,T2,5,Long Tail,Yes,Intent-generated long-tail (unverified volume - AEO target),Generated (AEO)
second floor vs first floor apartment,0,0,0.0,0.0,Very Easy,Commercial,City + Apartments,Jacksonville,Yes,Yes,T2,6,Long Tail,No,No local relevance,Generated (AEO)
short term furnished apartments jacksonville,0,0,0.0,0.0,Very Easy,Commercial,Property / Renter Type,Jacksonville,Yes,Yes,T2,5,Long Tail,Yes,Intent-generated long-tail (unverified volume - AEO target),Generated (AEO)
sorrel amenities,0,0,0.0,0.0,Very Easy,Navigational,Branded,Jacksonville,No,Yes,T2,2,Quick Win,Yes,Intent-generated long-tail (unverified volume - AEO target),Generated (AEO)
sorrel application requirements,0,0,0.0,0.0,Very Easy,Navigational,Branded,Jacksonville,No,Yes,T2,3,Quick Win,Yes,Intent-generated long-tail (unverified volume - AEO target),Generated (AEO)
sorrel availability,0,0,0.0,0.0,Very Easy,Navigational,Branded,Jacksonville,No,Yes,T2,2,Quick Win,Yes,Intent-generated long-tail (unverified volume - AEO target),Generated (AEO)
sorrel floor plans,0,0,0.0,0.0,Very Easy,Navigational,Branded,Jacksonville,No,Yes,T2,3,Quick Win,Yes,Intent-generated long-tail (unverified volume - AEO target),Generated (AEO)
sorrel lease terms,0,0,0.0,0.0,Very Easy,Navigational,Branded,Jacksonville,No,Yes,T2,3,Quick Win,Yes,Intent-generated long-tail (unverified volume - AEO target),Generated (AEO)
sorrel move in specials,0,0,0.0,0.0,Very Easy,Navigational,Branded,Jacksonville,Yes,Yes,T2,4,Quick Win,Yes,Intent-generated long-tail (unverified volume - AEO target),Generated (AEO)
sorrel parking,0,0,0.0,0.0,Very Easy,Navigational,Branded,Jacksonville,No,Yes,T2,2,Quick Win,Yes,Intent-generated long-tail (unverified volume - AEO target),Generated (AEO)
sorrel pet policy,0,0,0.0,0.0,Very Easy,Navigational,Branded,Jacksonville,No,Yes,T2,3,Quick Win,Yes,Intent-generated long-tail (unverified volume - AEO target),Generated (AEO)
sorrel photos,0,0,0.0,0.0,Very Easy,Navigational,Branded,Jacksonville,No,Yes,T2,2,Quick Win,Yes,Intent-generated long-tail (unverified volume - AEO target),Generated (AEO)
sorrel pricing,0,0,0.0,0.0,Very Easy,Navigational,Branded,Jacksonville,No,Yes,T2,2,Quick Win,Yes,Intent-generated long-tail (unverified volume - AEO target),Generated (AEO)
sorrel resident reviews,0,0,0.0,0.0,Very Easy,Navigational,Branded,Jacksonville,No,Yes,T2,3,Quick Win,Yes,Intent-generated long-tail (unverified volume - AEO target),Generated (AEO)
sorrel reviews,0,0,0.0,0.0,Very Easy,Navigational,Branded,Jacksonville,No,Yes,T2,2,Quick Win,Yes,Intent-generated long-tail (unverified volume - AEO target),Generated (AEO)
sorrel tour,0,0,0.0,0.0,Very Easy,Navigational,Branded,Jacksonville,No,Yes,T2,2,Quick Win,Yes,Intent-generated long-tail (unverified volume - AEO target),Generated (AEO)
sorrel utilities included,0,0,0.0,0.0,Very Easy,Navigational,Branded,Jacksonville,No,Yes,T2,3,Quick Win,Yes,Intent-generated long-tail (unverified volume - AEO target),Generated (AEO)
sorrel vs ciel jax,0,0,0.0,0.0,Very Easy,Navigational,Branded,Jacksonville,Yes,Yes,T2,4,Quick Win,Yes,Intent-generated long-tail (unverified volume - AEO target),Generated (AEO)
sorrel vs drift at town center east,0,0,0.0,0.0,Very Easy,Navigational,Branded,Jacksonville,Yes,Yes,T2,7,Quick Win,Yes,Intent-generated long-tail (unverified volume - AEO target),Generated (AEO)
sorrel vs mirage on kernan,0,0,0.0,0.0,Very Easy,Navigational,Branded,Jacksonville,Yes,Yes,T2,5,Quick Win,Yes,Intent-generated long-tail (unverified volume - AEO target),Generated (AEO)
sorrel vs nearby apartments,0,0,0.0,0.0,Very Easy,Navigational,Branded,Jacksonville,Yes,Yes,T2,4,Quick Win,Yes,Intent-generated long-tail (unverified volume - AEO target),Generated (AEO)
sorrel vs north beach on kernan,0,0,0.0,0.0,Very Easy,Navigational,Branded,Jacksonville,Yes,Yes,T2,6,Quick Win,Yes,Intent-generated long-tail (unverified volume - AEO target),Generated (AEO)
sorrel vs tropia,0,0,0.0,0.0,Very Easy,Navigational,Branded,Jacksonville,No,Yes,T2,3,Quick Win,Yes,Intent-generated long-tail (unverified volume - AEO target),Generated (AEO)
spacious 1 bedroom apartments jacksonville,0,0,0.0,0.0,Very Easy,Commercial,Bedroom Type,Jacksonville,Yes,Yes,T2,5,Long Tail,Yes,Intent-generated long-tail (unverified volume - AEO target),Generated (AEO)
spacious 2 bedroom apartments jacksonville,0,0,0.0,0.0,Very Easy,Commercial,Bedroom Type,Jacksonville,Yes,Yes,T2,5,Long Tail,Yes,Intent-generated long-tail (unverified volume - AEO target),Generated (AEO)
spacious 3 bedroom apartments jacksonville,0,0,0.0,0.0,Very Easy,Commercial,Bedroom Type,Jacksonville,Yes,Yes,T2,5,Long Tail,Yes,Intent-generated long-tail (unverified volume - AEO target),Generated (AEO)
spacious studio apartments jacksonville,0,0,0.0,0.0,Very Easy,Commercial,Bedroom Type,Jacksonville,Yes,Yes,T2,4,Long Tail,Yes,Intent-generated long-tail (unverified volume - AEO target),Generated (AEO)
st johns town center apartments for rent,0,0,0.0,0.0,Very Easy,Commercial,City + Apartments,Jacksonville,Yes,Yes,T2,7,Long Tail,Yes,Intent-generated long-tail (unverified volume - AEO target),Generated (AEO)
studio apartments east arlington,0,0,0.0,0.0,Very Easy,Commercial,Out of Market,Jacksonville,Yes,Yes,T2,4,Long Tail,No,Wrong market/submarket,Generated (AEO)
studio apartments jacksonville under 1500,0,0,0.0,0.0,Very Easy,Commercial,Address / Navigational,Jacksonville,Yes,Yes,T2,5,Long Tail,No,No article intent,Generated (AEO)
studio apartments kernan blvd,0,0,0.0,0.0,Very Easy,Commercial,Bedroom Type,Jacksonville,Yes,Yes,T2,4,Long Tail,Yes,Intent-generated long-tail (unverified volume - AEO target),Generated (AEO)
studio apartments near mayo clinic,0,0,0.0,0.0,Very Easy,Transactional,Near Landmark,Jacksonville,Yes,Yes,T2,5,Long Tail,Yes,Intent-generated long-tail (unverified volume - AEO target),Generated (AEO)
studio apartments near st johns town center,0,0,0.0,0.0,Very Easy,Transactional,Near Landmark,Jacksonville,Yes,Yes,T2,7,Long Tail,Yes,Intent-generated long-tail (unverified volume - AEO target),Generated (AEO)
studio apartments near unf,0,0,0.0,0.0,Very Easy,Transactional,Near Landmark,Jacksonville,Yes,Yes,T2,4,Long Tail,Yes,Intent-generated long-tail (unverified volume - AEO target),Generated (AEO)
studio apartments st johns town center,0,0,0.0,0.0,Very Easy,Commercial,Bedroom Type,Jacksonville,Yes,Yes,T2,6,Long Tail,Yes,Intent-generated long-tail (unverified volume - AEO target),Generated (AEO)
studio pet friendly apartments jacksonville,0,0,0.0,0.0,Very Easy,Commercial,Bedroom Type,Jacksonville,Yes,Yes,T2,5,Long Tail,Yes,Intent-generated long-tail (unverified volume - AEO target),Generated (AEO)
tour checklist apartment jacksonville,0,0,0.0,0.0,Very Easy,Commercial,City + Apartments,Jacksonville,Yes,Yes,T2,4,Long Tail,Yes,Intent-generated long-tail (unverified volume - AEO target),Generated (AEO)
townhomes east arlington,0,0,0.0,0.0,Very Easy,Commercial,Out of Market,Jacksonville,No,Yes,T2,3,Long Tail,No,Wrong market/submarket,Generated (AEO)
townhomes kernan blvd,0,0,0.0,0.0,Very Easy,Commercial,Property / Renter Type,Jacksonville,No,Yes,T2,3,Long Tail,Yes,Intent-generated long-tail (unverified volume - AEO target),Generated (AEO)
townhomes st johns town center,0,0,0.0,0.0,Very Easy,Commercial,Property / Renter Type,Jacksonville,Yes,Yes,T2,5,Long Tail,Yes,Intent-generated long-tail (unverified volume - AEO target),Generated (AEO)
tropia pricing,0,0,0.0,0.0,Very Easy,Navigational,Competitor (Tropia),Jacksonville,No,Yes,T2,2,Gap,Yes,Intent-generated long-tail (unverified volume - AEO target),Generated (AEO)
tropia reviews,0,0,0.0,0.0,Very Easy,Navigational,Competitor (Tropia),Jacksonville,No,Yes,T2,2,Gap,Yes,Intent-generated long-tail (unverified volume - AEO target),Generated (AEO)
tropia vs nearby apartments,0,0,0.0,0.0,Very Easy,Navigational,Competitor (Tropia),Jacksonville,Yes,Yes,T2,4,Gap,Yes,Intent-generated long-tail (unverified volume - AEO target),Generated (AEO)
utilities cost jacksonville apartment,0,0,0.0,0.0,Very Easy,Informational,Renter Education,Jacksonville,Yes,Yes,T2,4,Informational,Yes,Intent-generated long-tail (unverified volume - AEO target),Generated (AEO)
